430776	1
430776	3
430778	4
430780	6
430782	7
430784	9
430786	10
430788	12
430790	13
430792	14
430792	16
430794	17
430796	19
430798	23
430800	27
430802	33
430804	39
430807	45
430809	51
430811	58
430813	65
430815	73
430815	80
430817	89
430819	96
430821	104
430823	112
430825	120
430827	128
430829	137
430831	145
430833	166
430835	208
430837	284
430839	378
430841	470
430843	565
430845	659
430848	756
430850	853
430852	954
430854	1017