608681	1
608684	2
608686	4
608688	6
608690	7
608692	9
608692	11
608694	12
608696	14
608698	16
608700	18
608702	20
608704	24
608706	29
608708	36
608710	43
608712	50
608712	58
608714	67
608716	76
608718	86
608720	96
608722	106
608724	117
608727	128
608729	140
608731	158
608733	205
608735	301
608737	411
608739	521
608741	632
608743	740
608745	849
608747	958
608747	1018