169269	1020
169271	1018
169273	1017
169275	1013
169277	996
169279	967
169281	935
169283	896
169285	852
169287	807
169289	753
169291	695
169293	633
169293	567
169295	489
169297	410
169299	326
169302	241
169304	179
169306	149
169308	137
169310	127
169312	117
169314	107
169316	96
169318	87
169320	77
169322	67
169324	58
169326	49
169326	40
169328	32
169330	24
169332	18
169334	15
169336	12
169338	9
169340	6
169342	3
169345	1