544765	1
544768	2
544770	3
544770	5
544772	7
544774	8
544776	11
544778	13
544780	14
544782	16
544784	18
544786	22
544788	28
544790	34
544790	41
544792	48
544794	56
544796	64
544798	73
544800	82
544802	91
544804	100
544806	110
544808	120
544811	131
544813	142
544815	168
544817	238
544819	355
544819	475
544821	600
544823	725
544825	853
544827	982