24326	1
24328	2
24328	4
24330	7
24332	9
24334	12
24336	14
24338	16
24340	18
24340	22
24342	27
24344	33
24346	39
24348	46
24350	54
24352	62
24354	71
24356	81
24356	92
24358	104
24360	117
24363	130
24365	144
24367	188
24369	311
24371	458
24373	609
24375	755
24377	897
24377	1016