496439	1
496441	2
496443	4
496445	6
496447	7
496447	9
496449	11
496451	12
496453	14
496455	16
496457	18
496459	20
496461	25
496463	30
496465	37
496467	44
496467	51
496470	59
496472	68
496474	78
496476	87
496478	97
496480	107
496482	118
496484	128
496486	139
496488	157
496490	207
496492	310
496494	428
496496	548
496498	667
496500	786
496500	905
496502	1012